mazes 12,12,13,13,1,1,21,21,21,2,5,3,3,18,18,18,0,0,25,25,25,23,18,18,3,4,4,3,18,18
trots 19,19,17,19,19,19,24,24,20,20,8,8,8,14,14,8,8,20,20,20,24,24,19,19,17,5,3,3,18,18
gough 6,6,7,7,7,9,9,9,8,8,8,14,14,14,8,8,8,8,20,20,7,7,7,7,6,6,6,7,7,7
marae 12,12,13,13,1,1,21,21,2,2,3,3,18,18,0,18,18,3,4,17,17,4,3,18,0,0,18,18,4,4
wien 22,4,4,17,17,19,19,24,24,20,8,8,8,20,24,24,19,19,17,17,4,3,5,5,5,6,6,1,1,13
julep 9,9,20,9,10,10,11,10,10,9,9,7,7,19,19,17,17,4,17,17,19,19,24,20,20,8,14,14,15,15
lyre 11,11,11,10,10,10,10,10,10,10,9,20,20,20,20,24,24,24,24,19,19,19,19,19,17,17,17,4,4,4
jaffa 9,9,7,7,6,6,6,5,5,3,3,3,18,18,0,0,18,18,3,3,3,5,5,3,3,18,18,18,0,0
lemur 11,10,10,9,9,7,7,19,5,17,4,3,5,6,6,6,7,13,13,12,12,12,9,9,20,24,24,19,17,17
lifer 11,11,11,11,11,10,8,8,9,20,20,9,7,7,6,6,6,6,5,5,5,5,5,3,4,4,17,17,17,17
mows 12,12,12,10,10,10,11,14,14,8,8,8,20,20,24,24,24,19,19,17,17,17,4,4,4,22,22,18,18,18
ruddy 17,17,19,19,19,24,24,24,20,20,20,24,24,24,6,6,6,5,5,5,3,3,5,5,6,6,19,6,24,24
clift 2,2,21,21,1,1,13,13,9,10,10,11,11,11,11,11,8,8,20,20,7,7,6,6,5,5,5,6,19,19
boule 1,1,13,9,9,10,10,14,14,8,20,9,8,10,10,11,11,10,10,9,9,7,7,6,19,5,17,4,4,4
sylva 18,3,3,5,5,19,24,24,20,20,9,10,10,11,11,11,10,12,13,13,1,21,21,2,2,23,23,18,0,0
volte 21,21,1,1,7,9,9,9,10,10,14,14,11,11,11,10,10,9,9,9,20,24,24,24,19,19,17,17,4,4
coram 2,21,1,7,7,9,10,14,8,8,20,24,24,19,17,4,3,18,0,18,18,3,2,21,21,1,1,13,12,12
yokes 24,24,20,20,8,8,8,14,14,11,10,10,9,9,9,7,7,7,6,6,19,17,17,17,4,4,3,18,18,18
sanz 18,18,0,0,18,18,23,3,2,2,21,21,21,21,1,1,13,13,13,1,1,21,21,21,2,2,23,23,23,25
blare 1,13,13,12,12,10,11,11,10,10,9,9,7,7,6,6,5,5,3,18,18,0,18,18,3,4,17,4,4,4
bream 1,1,1,6,6,6,6,17,17,17,4,4,18,18,0,18,18,18,3,3,2,21,21,1,1,1,13,13,12,12
rove 17,19,19,19,24,24,20,20,8,8,14,14,14,10,10,9,9,13,7,1,21,21,21,21,5,5,5,5,3,4
zoot 25,25,23,23,2,2,5,5,6,6,6,7,7,7,9,9,8,8,14,14,14,8,8,8,20,20,24,24,24,19
alcoa 0,18,3,5,6,6,7,9,10,11,10,9,13,1,2,21,1,7,9,8,14,8,20,7,6,6,3,3,0,0
bursa 1,1,13,13,7,7,7,9,20,20,20,24,24,24,24,19,19,19,17,17,3,3,3,3,18,18,0,0,0,0
lath 11,11,10,10,9,9,7,7,6,6,5,5,5,3,3,18,18,0,18,18,18,3,5,17,19,19,19,7,7,7
arad 0,0,18,18,18,3,3,4,4,3,17,17,17,3,4,4,3,3,18,18,18,0,0,0,18,18,18,18,3,3
dooms 3,5,5,6,6,7,7,9,20,8,8,14,14,10,10,10,12,12,13,13,1,1,1,21,5,5,3,3,18,18
horta 7,7,9,10,10,8,14,14,8,8,20,20,20,24,24,19,19,17,19,19,19,17,17,3,3,18,18,0,0,0
inver 8,8,10,9,9,9,9,12,13,13,13,1,1,1,21,21,21,21,21,5,5,5,5,3,3,4,4,4,17,17
midge 12,12,12,10,10,10,8,8,8,20,20,24,7,7,6,5,5,5,3,5,5,5,6,6,5,5,5,17,4,4
varia 21,21,2,2,23,18,18,0,18,18,3,17,19,19,24,24,20,8,8,20,24,24,6,5,5,3,18,18,0,0
beaus 1,1,1,6,5,5,5,4,4,18,0,18,18,3,5,5,6,19,24,20,20,20,24,19,6,5,3,3,18,18
plops 15,15,11,11,11,11,14,14,15,15,14,14,10,8,8,20,9,7,7,7,6,6,5,5,3,3,3,18,18,18
roes 17,19,19,19,24,24,20,20,20,8,8,14,14,8,8,20,20,20,24,24,19,19,17,17,17,4,4,3,18,18
peavy 15,15,14,8,8,20,20,24,24,19,19,17,4,4,18,0,25,18,23,23,2,2,21,21,6,6,7,24,24,24
sophy 18,3,3,3,5,5,6,6,7,7,20,20,9,8,8,14,15,15,15,14,14,10,10,9,9,7,7,7,24,24
axels 0,25,25,23,23,3,3,4,17,17,19,6,7,9,9,10,10,11,10,10,9,9,7,6,6,5,3,3,18,18
muzzy 12,12,12,9,9,9,9,20,20,24,7,6,6,5,5,2,2,23,23,25,25,23,23,3,5,5,5,6,6,24
riyal 17,19,19,24,20,20,8,20,20,24,19,19,5,5,3,18,0,18,18,3,5,5,6,6,7,9,9,10,11,11
wroth 22,4,4,4,17,19,19,19,24,24,20,20,8,8,8,14,14,8,8,20,20,24,24,24,19,19,7,7,7,7
tuns 19,19,24,24,24,20,20,9,9,9,9,13,13,13,13,1,1,1,21,21,21,21,2,5,2,3,3,3,18,18
dwain 3,3,3,18,22,22,18,0,18,18,18,3,3,5,5,6,6,24,24,20,20,8,8,8,10,9,9,12,13,13
hucks 7,7,20,20,7,7,6,6,21,2,21,21,1,1,13,9,12,10,10,9,9,7,6,6,5,5,3,3,18,18
alwin 0,18,3,5,5,6,7,9,10,11,10,9,9,7,6,19,17,4,22,4,17,19,19,24,20,8,10,9,13,13
undie 20,9,9,9,13,13,13,1,1,21,5,5,3,5,5,6,7,7,20,20,8,8,20,24,24,19,19,17,4,4
gnash 6,6,7,13,13,13,13,1,1,21,21,21,2,2,3,23,18,18,0,18,18,3,3,3,5,5,6,6,7,7
garbo 6,6,5,5,3,3,18,18,0,18,18,3,4,17,17,6,6,6,6,1,1,1,13,9,9,10,10,14,14,14
dumbs 3,3,5,5,6,6,24,24,20,20,9,9,9,12,12,12,12,13,13,1,1,21,21,21,2,2,3,3,18,18
igbo 8,8,9,20,9,9,7,7,7,6,6,6,6,1,1,1,1,1,1,13,13,9,9,9,10,10,10,10,14,14
zees 25,25,25,25,23,23,23,18,18,18,18,18,18,18,3,3,4,4,4,4,4,4,4,3,3,3,18,18,18,18
nanni 13,13,1,1,21,21,2,2,3,23,18,18,0,18,18,23,3,2,2,21,21,1,1,13,13,13,9,9,10,8
bacca 1,1,21,21,21,21,2,2,23,23,18,18,18,0,0,18,18,23,23,23,2,2,2,23,23,23,23,18,25,0
logia 11,11,14,14,14,8,10,9,7,7,6,7,7,9,20,8,8,20,7,24,6,6,6,5,3,3,18,18,0,0
berny 1,1,1,21,6,5,5,5,5,3,4,17,17,17,6,6,6,6,1,7,13,13,13,13,13,7,7,7,24,24
malva 12,13,13,1,21,21,3,3,18,0,18,3,3,5,6,7,9,9,10,11,10,12,13,1,21,2,2,23,18,0
gaddy 6,6,5,5,5,5,3,3,3,18,18,18,18,0,0,18,18,18,3,3,3,5,5,5,6,6,19,6,24,24
audy 0,0,18,18,3,3,5,5,6,19,6,24,24,20,20,24,24,6,6,5,5,5,3,3,5,5,6,19,24,24
gramp 6,6,6,17,17,3,4,3,18,0,18,18,23,3,2,2,21,21,1,1,13,13,12,12,12,11,11,11,15,15
frigg 5,5,5,5,17,17,17,19,19,19,19,24,24,24,20,20,20,20,8,8,8,9,20,9,9,7,7,7,6,6
milty 12,12,12,10,10,10,10,8,8,8,10,11,11,11,11,10,10,10,10,9,9,9,7,24,24,19,19,19,24,24
shamo 18,3,3,5,6,6,7,6,6,5,5,3,18,0,18,18,3,2,21,21,21,1,13,13,12,12,10,10,14,14
honer 7,7,9,9,10,8,14,14,11,10,10,12,12,13,13,1,1,7,6,6,6,5,5,5,17,4,17,17,17,17
prate 15,15,14,14,8,8,20,20,24,24,19,19,17,17,4,3,18,0,18,18,3,3,17,17,19,19,17,17,4,4
bytes 1,1,1,1,7,7,7,7,7,7,24,24,24,24,19,19,19,19,17,17,17,17,4,4,4,4,3,18,18,18
bible 1,1,13,9,9,8,8,9,9,13,1,13,13,12,10,11,11,11,10,9,9,9,7,7,19,19,17,17,4,4
word 22,4,4,4,17,17,19,19,24,24,20,20,8,8,8,14,14,8,8,20,20,24,24,19,19,19,17,17,5,3
feb 5,5,5,5,5,5,3,4,4,4,4,4,3,5,5,5,5,5,5,5,5,21,6,6,21,1,21,1,1,1
homer 7,7,9,10,10,8,14,14,11,10,10,12,12,12,13,13,13,7,7,6,6,6,6,5,17,3,4,17,17,17
nov 13,13,13,12,12,10,10,10,10,10,11,14,14,14,14,8,10,10,9,9,9,9,13,7,7,1,1,1,21,21
prof 15,15,14,14,8,20,20,24,24,19,19,17,19,19,24,24,20,20,8,8,14,14,8,9,9,7,7,6,6,5
star 18,18,3,3,5,5,17,5,19,19,19,17,17,17,3,3,3,18,18,18,0,0,18,18,3,3,4,3,17,17
town 19,24,24,20,20,8,14,14,8,20,20,24,24,19,17,17,4,4,22,18,4,3,5,5,6,6,1,1,13,13
yahoo 24,24,19,19,17,5,5,3,18,18,18,0,18,18,18,3,3,5,5,5,6,6,7,7,9,10,10,8,14,14
kbit 10,10,12,9,13,13,13,1,1,1,1,13,13,9,9,9,9,10,8,8,8,8,20,20,20,24,24,24,19,19
opp 14,14,14,14,14,14,14,14,14,14,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
sy 18,18,18,18,3,3,3,3,3,3,3,3,5,5,5,5,5,5,6,19,19,19,19,19,19,6,24,24,24,24
adept 0,18,18,3,3,4,17,17,19,19,24,24,20,20,8,8,14,14,15,15,14,14,8,20,20,24,24,19,19,19
words 22,4,4,17,17,19,19,19,24,24,20,20,8,8,14,14,8,8,20,20,24,24,19,19,17,17,3,3,3,18
pales 15,14,8,9,9,7,6,5,3,18,0,18,3,5,5,6,7,9,10,11,10,9,9,7,6,19,17,4,18,18
galas 6,5,5,3,18,0,18,18,3,5,6,6,7,9,9,10,11,10,10,9,7,7,6,5,3,3,18,0,18,18
tiled 19,24,24,24,20,20,8,8,11,11,11,11,10,10,9,9,9,7,7,7,19,19,17,17,17,4,4,3,3,3
gurus 6,6,7,7,20,20,24,24,19,19,19,17,19,19,19,24,24,20,20,20,24,24,19,6,5,5,3,3,3,18
synch 18,18,3,3,5,5,19,19,24,24,24,7,7,7,13,13,13,13,1,1,21,21,21,2,2,21,21,6,7,7
toxin 19,24,24,20,8,8,14,10,10,9,7,7,6,21,21,2,23,2,2,21,6,7,9,9,8,10,9,9,13,13
sleet 18,3,3,5,5,6,6,7,7,9,9,10,10,11,11,10,10,9,9,7,7,6,19,17,17,4,17,17,19,19
bocce 1,1,13,9,9,9,10,10,14,14,14,8,10,10,9,7,7,7,1,21,21,2,2,2,2,3,3,3,4,4
pious 15,15,14,14,14,8,8,8,14,14,14,8,8,8,20,20,20,24,24,24,6,6,6,5,5,3,3,3,3,18
sieve 18,3,3,5,6,6,24,20,20,8,20,20,24,24,19,17,17,4,4,3,5,5,21,21,21,5,5,3,3,4
mckee 12,12,13,13,1,1,21,21,2,21,21,21,1,13,9,9,12,10,10,9,9,7,7,7,6,19,5,17,17,4
fauna 5,3,3,18,18,0,18,18,3,5,5,19,6,24,20,9,9,9,13,13,1,21,21,21,2,3,18,18,0,0
holed 7,7,9,10,10,8,14,14,11,11,11,10,10,9,9,9,9,7,7,19,19,5,17,17,4,4,3,3,3,3
kochi 10,10,11,14,14,14,8,10,10,9,9,7,7,7,1,21,21,2,2,2,21,21,1,1,7,7,9,9,8,8
shrub 18,3,3,3,5,5,6,6,7,7,7,6,6,6,19,17,19,19,19,24,24,20,20,20,9,7,7,13,1,1
slats 18,3,5,5,6,7,7,9,10,11,10,10,9,7,6,6,5,3,3,18,0,18,3,3,17,19,17,5,3,18
dims 3,5,5,5,6,7,7,7,20,8,8,8,10,10,10,12,12,12,13,13,1,1,1,21,21,5,2,3,3,18
genus 6,6,5,5,17,4,3,5,5,5,6,6,1,1,13,13,13,9,9,9,20,20,24,6,6,5,5,3,18,18
reams 17,4,4,18,0,18,18,3,3,2,21,21,1,1,1,13,12,12,12,13,1,1,1,21,21,5,3,3,18,18
trite 19,19,17,17,17,19,19,19,24,24,24,20,20,20,8,8,8,20,20,20,24,24,24,19,19,19,17,17,17,4
awed 0,0,0,0,0,18,18,18,22,22,22,22,22,22,22,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3
scorn 18,23,23,23,2,21,21,1,7,9,9,10,8,14,14,8,20,20,24,24,19,17,5,6,6,6,7,13,13,13
wield 22,4,17,17,19,24,20,8,20,20,24,19,17,4,17,5,19,7,9,9,10,11,10,10,9,7,6,5,3,3
zooms 25,23,23,2,2,21,6,7,7,9,9,8,10,14,14,10,10,12,12,12,13,13,1,1,21,21,5,3,3,18
fouls 5,6,6,7,9,9,8,8,14,14,8,20,9,10,10,11,11,11,10,9,9,7,7,6,6,5,5,3,18,18
toyed 19,19,24,24,20,20,20,8,8,14,14,14,8,8,8,20,20,24,24,19,19,19,17,17,4,4,3,3,3,3
burma 1,13,7,7,20,24,24,19,17,5,6,6,7,7,13,12,12,13,13,1,1,21,21,2,3,23,18,0,0,0
tibet 19,24,24,24,20,20,8,8,8,10,9,9,13,13,1,1,21,21,6,5,5,5,5,3,4,17,17,17,19,19
gouge 6,6,7,7,9,9,9,8,8,14,14,14,8,8,8,20,20,7,7,7,6,6,5,5,5,5,17,4,4,4
mumps 12,12,12,9,9,20,20,9,9,12,12,12,11,11,11,15,15,14,8,8,9,7,7,6,5,5,3,3,18,18
rads 17,17,17,3,4,4,3,3,3,18,18,18,18,0,0,0,0,18,18,18,18,18,3,3,3,3,3,3,18,18
safes 18,18,18,0,0,18,18,18,18,3,3,3,3,5,5,5,5,5,5,3,4,4,4,4,4,3,18,18,18,18
baud 1,1,21,21,2,2,2,3,18,18,0,18,18,3,3,5,5,6,19,24,24,20,20,24,7,6,5,5,3,3
foamy 5,6,7,9,9,8,14,8,9,20,7,6,5,3,18,0,18,23,3,2,21,1,1,13,12,12,9,9,24,24
gloat 6,7,7,9,9,10,10,11,11,14,14,8,20,20,24,7,6,5,5,3,18,18,0,18,18,3,3,17,19,19
proms 15,14,14,8,20,20,24,19,17,19,19,24,20,20,8,14,11,10,10,12,13,13,1,1,21,5,2,3,18,18
tsar 19,19,19,17,17,5,5,5,3,3,3,18,18,18,18,0,0,0,0,18,18,18,3,3,4,4,3,17,17,17
cased 2,2,2,23,23,23,23,23,23,18,18,25,0,0,0,18,18,18,18,18,3,4,4,4,4,4,3,3,3,3
duels 3,5,5,6,24,20,24,24,19,17,4,17,17,19,7,7,9,9,10,11,10,10,9,7,7,6,5,3,18,18
humus 7,7,9,20,20,9,9,9,12,12,12,12,12,9,9,9,9,20,20,24,24,19,6,5,5,3,3,3,18,18
pilaf 15,15,14,8,8,11,11,11,11,10,10,9,9,7,7,6,6,5,5,3,3,18,0,18,18,3,3,5,5,5
bevin 1,1,1,6,6,5,5,5,4,4,4,5,5,5,5,21,21,21,1,7,7,9,9,8,8,9,9,9,13,13
frock 5,5,17,19,19,24,24,20,20,8,8,14,10,10,10,9,7,7,1,21,2,21,21,1,1,13,9,10,10,10
penh 15,15,14,14,8,8,20,20,24,24,19,19,17,17,4,4,17,5,5,6,6,6,1,1,13,13,13,13,7,7
bijou 1,1,1,13,13,9,9,9,10,8,8,8,8,10,10,9,9,9,10,10,10,10,14,14,14,8,8,8,8,20
corel 2,21,21,1,7,9,9,10,14,8,8,20,20,24,19,19,17,4,17,17,19,19,7,7,9,9,10,10,11,11
nehru 13,13,1,1,6,6,6,5,5,17,4,17,17,5,6,6,6,7,7,6,6,19,17,19,19,24,24,20,20,20
riga 17,17,19,19,24,24,24,20,20,20,8,8,8,20,20,9,7,7,6,6,5,5,5,3,3,3,18,18,0,0
atria 0,18,18,3,3,17,17,19,17,19,19,24,24,20,20,8,8,20,7,24,6,6,5,5,3,3,18,0,0,0
croak 2,2,5,17,19,24,24,20,8,14,8,9,20,7,6,5,3,3,18,0,18,3,3,5,6,7,7,9,10,10
maroc 12,13,13,1,1,21,2,3,3,18,0,18,3,4,17,19,19,24,20,20,8,14,10,10,9,7,7,21,2,2
assad 0,0,0,0,18,18,18,18,18,18,18,18,0,0,0,0,0,0,18,18,18,18,18,18,18,3,3,3,3,3
raoul 17,3,4,3,18,0,18,18,3,3,5,5,6,6,7,7,20,9,8,14,14,8,20,9,8,10,10,11,11,11
staid 18,3,3,17,19,5,17,3,18,18,0,18,18,3,3,5,6,24,24,20,20,8,8,20,7,7,6,5,3,3
rosin 17,19,19,24,20,20,8,14,8,8,20,7,7,6,5,3,18,3,3,5,6,7,7,20,8,10,9,12,13,13
guile 6,6,7,7,20,20,20,8,8,10,11,11,11,11,10,10,10,9,9,9,7,7,7,19,19,5,17,17,4,4
quai 16,22,22,4,17,17,19,19,24,20,24,24,19,6,5,3,18,18,0,18,18,3,3,5,6,24,24,20,8,8
clod 2,2,21,21,1,1,13,13,9,12,10,10,11,11,11,14,14,8,8,20,20,9,7,7,6,6,5,5,3,3
dirks 3,5,5,6,7,20,20,8,20,20,24,19,19,17,19,19,7,7,9,9,10,9,9,7,6,6,5,5,3,18
hider 7,7,9,9,9,8,8,8,20,20,20,7,7,7,7,6,6,5,5,5,3,3,3,3,3,4,4,17,17,17
lapin 11,10,10,9,7,6,6,5,3,3,18,0,18,3,3,5,6,7,7,20,8,14,15,14,8,10,9,12,13,13
pygmy 15,15,14,14,8,8,8,20,20,24,24,7,6,6,7,13,13,13,13,12,12,12,9,9,9,7,7,24,24,24
yoked 24,24,20,20,8,8,8,14,14,11,10,10,9,9,9,7,7,7,6,6,19,17,17,17,4,4,3,3,3,3
eared 4,4,4,18,18,18,18,0,0,0,18,18,18,18,3,3,4,3,17,17,17,17,4,4,4,3,3,3,3,3
slobs 18,3,3,5,5,6,6,7,9,9,10,10,11,11,14,14,10,10,9,13,1,1,21,21,2,3,3,18,18,18
harpo 7,7,6,6,5,5,3,3,18,18,0,18,18,3,4,17,19,19,24,24,20,20,8,8,14,14,15,15,15,14
prue 15,15,14,14,8,8,20,20,20,24,24,19,19,17,19,19,19,24,24,20,20,24,24,19,19,17,17,17,4,4
khans 10,9,9,7,6,6,5,5,3,18,18,0,18,18,3,2,2,21,21,1,1,13,1,1,21,21,2,2,3,18
paoli 15,14,14,8,20,9,7,6,6,5,3,18,18,0,18,18,3,5,6,6,7,20,20,8,14,11,11,11,10,8
spitz 18,3,3,5,5,6,7,7,9,20,8,10,14,15,15,14,8,8,20,24,24,19,19,5,5,3,23,25,25,25
motte 12,12,12,12,10,10,10,11,11,14,14,8,8,8,8,20,20,20,24,24,24,24,19,19,17,17,17,17,4,4
zoon 25,25,23,23,2,2,2,5,21,6,6,7,7,7,9,9,9,8,8,14,14,14,11,10,10,10,12,12,13,13
ellyn 4,17,17,17,19,19,7,7,7,9,9,9,10,10,11,11,10,10,10,9,20,20,24,24,7,7,7,13,13,13
eure 4,4,17,17,17,17,19,19,19,19,24,24,24,20,20,20,20,20,24,24,24,19,19,19,19,17,17,17,17,4
conny 2,2,21,21,1,7,7,7,9,9,10,8,10,14,14,11,10,10,10,12,13,13,13,13,13,7,7,7,24,24
graz 6,6,6,6,6,6,5,17,17,17,17,17,3,4,3,3,3,18,18,18,0,0,0,0,25,25,25,25,25,25
zags 25,25,25,25,0,0,0,0,18,18,18,3,3,3,3,5,5,5,6,6,6,6,5,5,5,3,3,3,18,18
wombs 22,4,4,17,17,19,19,24,24,20,20,8,14,14,10,10,12,12,12,13,1,1,21,21,2,2,3,18,18,18
jerez 9,9,7,7,7,7,7,6,6,6,5,17,17,17,4,4,17,17,17,4,4,4,3,18,18,18,18,23,25,25
soham 18,3,3,5,6,7,20,9,8,14,8,10,7,6,6,5,3,18,0,18,23,3,2,21,1,1,13,12,12,12
lapp 11,11,10,9,9,7,7,6,6,5,5,3,18,18,0,18,18,3,3,5,6,6,7,7,20,9,8,14,14,15
durum 3,3,5,5,6,6,24,24,20,20,24,24,19,19,17,19,19,19,24,24,20,20,9,9,9,12,12,12,12,12
giros 6,7,7,20,8,20,20,24,24,19,17,19,19,24,20,20,8,8,14,8,8,20,7,7,6,5,5,3,18,18
norge 13,13,12,10,10,10,11,14,14,8,8,20,20,24,24,24,19,19,17,17,6,6,6,6,5,5,5,17,4,4
baser 1,1,1,21,21,21,2,2,2,2,2,23,3,18,18,18,18,0,0,18,18,18,3,3,4,4,4,17,17,17
cays 2,2,23,23,23,23,18,25,0,0,18,18,3,3,5,5,5,19,19,24,24,19,19,5,5,3,3,3,18,18
edsel 4,4,3,3,3,3,18,18,3,4,4,4,17,17,17,19,19,6,7,7,7,9,9,9,9,10,10,11,11,11
somas 18,3,3,5,5,6,7,7,20,8,8,14,11,10,10,12,12,13,1,1,1,21,2,3,3,18,18,0,18,18
lura 11,11,11,10,10,10,10,8,9,20,20,20,24,24,24,19,19,19,17,17,17,3,4,3,3,18,18,18,0,0
sevan 18,18,4,4,5,5,5,5,21,21,21,2,2,23,23,18,25,0,18,18,23,3,2,2,21,21,1,1,13,13
myna 12,12,12,9,9,9,9,7,24,24,7,7,7,13,13,13,13,1,1,21,21,21,2,2,3,3,18,18,0,0
flatt 5,6,6,7,7,9,9,10,11,11,10,9,9,7,7,6,6,5,3,3,18,18,0,18,18,3,3,17,19,19
jarry 9,9,7,7,7,6,6,6,5,5,3,3,3,18,18,18,0,0,18,18,3,4,4,17,17,19,19,24,24,24
joyed 9,9,10,10,10,14,14,14,8,8,8,20,20,20,20,24,24,19,19,19,17,17,17,17,4,4,3,3,3,3
sager 18,18,0,0,0,18,18,18,3,3,3,3,5,5,5,6,6,6,6,5,5,5,5,17,3,4,4,17,17,17
yuga 24,24,20,20,20,20,20,7,7,7,7,6,6,6,6,5,5,5,5,3,3,3,3,18,18,18,18,18,0,0
ogun 14,14,10,8,8,10,9,9,9,7,7,7,6,6,7,7,7,7,20,20,20,9,9,9,9,9,13,13,13,13
saadi 18,18,18,0,0,18,18,18,18,3,3,3,5,5,5,5,6,6,6,7,7,7,7,20,20,20,8,8,8,8
somme 18,3,3,5,5,6,6,7,20,20,8,8,14,14,10,10,12,12,12,13,13,7,7,6,6,5,5,17,4,4
kales 10,9,9,7,6,5,3,3,18,0,18,3,3,5,6,7,7,9,10,11,10,10,9,7,7,19,17,4,18,18
floe 5,6,6,6,7,7,9,9,9,10,10,11,11,11,14,14,8,8,20,20,20,24,24,19,19,17,17,17,4,4
fula 5,5,6,7,24,7,20,20,8,10,10,11,11,11,10,10,9,9,7,7,6,6,5,5,5,3,3,18,18,0
noell 13,13,12,10,10,14,14,14,8,20,20,24,24,19,19,17,17,4,17,17,5,19,7,7,9,9,9,10,10,11
hoxha 7,9,9,10,14,10,8,9,9,7,1,6,21,2,23,2,2,21,6,7,7,6,5,5,3,3,18,0,0,0
ryes 17,17,19,19,19,19,19,24,24,24,24,24,19,19,19,19,19,17,17,17,17,4,4,4,4,3,3,18,18,18
chams 2,21,1,7,6,6,5,3,3,18,0,18,18,3,2,21,21,1,13,13,12,13,13,1,1,21,5,3,18,18
etti 4,4,4,17,17,17,17,17,17,19,19,19,19,19,19,24,24,24,24,24,24,20,20,20,20,20,20,8,8,8
koine 10,10,11,14,14,14,8,8,10,9,9,9,12,13,13,13,1,13,1,1,6,6,6,5,5,5,5,3,4,4
bines 1,1,13,9,9,9,10,8,8,10,9,9,12,13,13,1,1,1,6,6,6,5,5,17,3,4,4,3,18,18
pippy 15,15,15,14,14,14,8,8,8,14,14,14,14,15,15,15,15,14,14,14,8,8,8,8,20,20,20,20,24,24
speer 18,3,3,5,5,6,6,7,9,9,8,8,14,14,15,15,14,14,8,20,20,24,24,19,19,17,17,4,17,17
noels 13,12,10,10,14,8,8,20,24,19,17,4,17,5,19,7,9,9,10,11,10,10,9,7,6,5,5,3,18,18
teddi 19,19,19,17,17,17,4,4,4,4,3,3,3,3,5,5,5,5,6,6,7,7,7,24,20,20,20,8,8,8
naker 13,1,1,21,21,2,3,23,18,0,18,18,3,5,5,6,7,7,9,10,9,9,7,7,6,19,17,4,17,17
toper 19,24,24,24,20,20,8,8,14,14,15,15,15,14,14,8,8,20,20,20,24,24,19,19,17,17,17,4,17,17
surd 18,18,3,3,3,5,5,5,6,6,6,24,24,24,20,20,20,24,24,24,24,19,19,19,17,17,5,5,3,3
commy 2,2,21,21,1,7,7,7,9,9,10,8,10,14,14,11,10,10,10,12,12,12,12,9,9,9,9,9,24,24
embed 4,3,17,5,6,6,6,7,7,13,13,13,12,12,12,13,13,1,1,1,6,21,5,5,5,3,4,4,3,3
amber 0,18,18,23,3,3,2,21,21,1,1,1,13,13,12,12,13,13,1,1,1,6,21,5,5,5,3,4,17,17
bc 1,1,1,1,1,1,1,1,1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2,2,2,2,2,2
bush 1,1,13,7,7,7,9,20,20,24,24,6,6,6,5,5,3,3,3,18,18,3,3,5,5,5,6,6,7,7
chad 2,2,21,21,21,6,1,7,7,6,6,6,6,5,5,5,3,3,3,18,18,18,0,0,18,18,18,3,3,3
ford 5,5,6,6,7,7,9,9,20,8,8,14,14,14,8,8,8,20,20,24,24,24,19,19,19,17,17,5,3,3
rock 17,19,19,24,24,20,20,20,8,8,14,14,8,10,9,9,7,7,1,21,2,21,21,21,1,13,9,9,10,10
sf 18,18,18,18,18,18,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5
sept 18,18,3,4,17,17,17,19,19,24,24,20,20,8,8,14,14,14,15,15,14,14,8,8,20,20,24,24,24,19
small 18,3,3,5,21,1,1,13,12,13,13,1,1,21,2,3,23,18,0,18,3,3,5,6,6,7,9,9,10,11
cw 2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,18,3,3,18,18,18,22,22,22,22
subj 18,18,3,3,3,5,5,6,6,6,6,24,24,24,20,20,20,9,7,7,7,7,13,1,1,1,1,13,9,9
aided 0,18,18,18,3,3,5,6,6,24,24,20,20,8,8,20,20,7,7,6,5,5,3,3,4,4,4,3,3,3
execs 4,4,3,3,3,3,23,23,23,23,3,3,3,3,4,4,3,3,3,3,2,2,2,2,23,23,3,23,18,18
leung 11,11,10,10,9,9,7,7,19,19,17,17,4,17,17,19,19,24,24,20,20,9,9,13,13,13,13,7,6,6
segue 18,18,3,4,4,4,17,17,5,5,5,6,6,6,7,7,7,20,20,24,24,24,19,19,19,17,17,17,4,4
grids 6,6,6,6,17,17,17,19,19,24,24,24,20,20,8,8,8,20,20,7,7,7,6,6,5,5,3,3,18,18
synod 18,3,3,5,5,19,6,24,24,7,7,13,13,13,13,12,10,10,14,14,14,8,9,20,7,7,6,5,5,3
yolks 24,24,20,20,8,8,8,14,14,11,11,11,10,10,9,9,9,7,7,6,6,6,5,5,3,3,3,18,18,18
gourd 6,6,7,7,7,9,9,8,8,8,14,14,14,8,8,8,20,20,24,24,24,19,19,19,17,17,5,3,3,3
wept 22,4,4,17,17,17,19,19,24,24,20,20,20,8,8,14,14,15,15,15,14,14,8,8,20,20,20,24,24,19
abate 0,18,18,23,23,2,2,21,21,1,1,21,21,2,2,3,18,18,0,18,18,3,3,17,19,19,19,17,4,4
goers 6,6,7,7,9,9,8,8,14,14,8,8,20,20,20,24,24,19,19,17,17,4,17,17,17,3,3,18,18,18
feats 5,5,5,5,3,4,4,18,18,18,0,0,18,18,3,3,3,17,17,19,19,19,17,17,5,3,3,18,18,18
